MAZ,HH,ADLT,WRKR,KID
3915,2,4,3,1
3916,0,0,0,0
3917,3,4,3,1
3918,156,320,186,65
3919,0,0,0,0
3920,0,0,0,0
3921,260,520,318,106
3922,25,63,40,15
3923,186,409,219,81
3924,7,13,8,3
3925,131,321,203,83
3926,228,559,353,142
3927,273,662,419,174
3928,295,719,454,187
3929,178,416,240,98
3930,139,337,213,89
3931,82,184,94,37
3932,0,0,0,0
3933,0,0,0,0
3934,70,152,77,31
3935,0,0,0,0
3936,46,100,51,20
3937,0,0,0,0
3938,0,0,0,0
3939,0,0,0,0
3940,0,0,0,0
3941,0,0,0,0
3942,0,0,0,0
3943,0,0,0,0
3944,0,0,0,0
3945,62,133,76,31
3946,32,71,37,14
3947,4,9,5,2
3948,85,189,97,38
3949,7,14,8,4
3950,0,0,0,0
3951,0,0,0,0
3952,0,0,0,0
3953,0,0,0,0
3954,0,0,0,0
3955,0,0,0,0
3956,0,0,0,0
3957,0,0,0,0
3958,0,0,0,0
3959,77,167,85,33
3960,1,2,0,0
3961,74,161,82,32
3962,0,0,0,0
3963,0,0,0,0
3964,37,82,41,16
3965,0,0,0,0
3966,0,0,0,0
3967,0,0,0,0
3968,0,0,0,0
3969,22,44,26,11
3970,5,10,6,1
3971,89,163,96,30
3972,59,115,68,31
3973,0,0,0,0
3974,1,2,1,0
3975,267,487,295,95
3976,0,0,0,0
3977,0,0,0,0
3978,9,18,13,5
3979,14,25,19,7
3980,75,140,104,39
3981,93,178,131,47
3982,0,0,0,0
3983,0,0,0,0
3984,0,0,0,0
3985,0,0,0,0
3986,446,997,682,316
3987,376,840,578,264
3988,6,13,9,4
3989,0,0,0,0
3990,116,260,179,83
3991,60,132,91,42
3992,197,441,304,139
3993,247,557,384,175
3994,0,0,0,0
3995,25,54,37,17
3996,44,99,69,41
3997,400,877,607,345
3998,787,1504,1111,423
3999,397,757,558,208
4000,1031,1945,1455,584
4001,772,1476,1093,398
4002,546,1012,597,183
4003,384,710,417,129
4004,353,685,430,116
4005,489,977,631,159
4006,331,643,383,175
4007,0,0,0,0
4008,401,787,474,204
4009,271,545,353,92
4010,249,457,283,104
4011,275,537,322,142
4012,780,1384,876,288
4013,396,712,446,154
4014,335,646,398,148
4015,658,1180,736,259
4016,271,555,332,139
4017,252,518,310,130
4018,883,1633,1016,363
4019,468,927,571,208
4020,341,695,438,177
4021,501,1023,636,260
4022,413,830,542,133
4023,363,732,479,116
4024,0,0,0,0
4025,0,0,0,0
4026,808,1526,1141,447
4027,56,108,80,28
4028,0,0,0,0
4029,0,0,0,0
4030,0,0,0,0
4031,496,1112,762,419
4032,1,2,1,0
4033,18,31,24,9
4034,217,477,330,193
4035,202,445,308,181
4036,277,505,382,140
4037,145,284,210,91
4038,713,1341,1025,375
4039,379,746,568,214
4040,291,644,483,199
4041,468,1027,780,320
4042,170,323,243,112
4043,79,171,130,54
4044,573,1067,802,373
4045,817,1794,1353,560
4046,320,595,448,208
4047,91,170,128,60
4048,0,0,0,0
4049,1086,2028,1525,700
4050,8,16,12,4
4051,0,0,0,0
4052,856,1721,1243,468
4053,503,1002,738,276
4054,237,488,332,133
4055,177,353,264,98
4056,346,716,466,195
4057,584,1211,787,328
4058,210,433,255,106
4059,518,1069,667,278
4060,245,521,327,156
4061,177,379,246,121
4062,358,774,503,258
4063,304,652,422,215
4064,518,1097,738,303
4065,357,755,508,208
4066,452,934,606,258
4067,395,808,543,218
4068,0,0,0,0
4069,0,0,0,0
4070,540,1094,776,287
4071,230,468,332,122
4072,0,0,0,0
4073,0,0,0,0
4074,549,1087,839,315
4075,104,204,159,61
4076,1,2,1,0
4077,387,921,691,360
4078,552,1088,851,322
4079,415,935,693,257
4080,219,508,386,171
4081,445,1006,748,262
4082,323,729,532,220
4083,273,602,455,187
4084,504,1132,827,306
4085,281,631,460,193
4086,540,1379,914,430
4087,302,705,495,227
4088,400,1015,677,348
4089,381,971,647,332
4090,163,383,287,143
4091,471,1087,794,297
4092,462,1004,681,314
4093,480,1217,811,417
4094,85,204,153,81
4095,509,1203,906,480
4096,184,400,272,123
4097,261,568,385,175
4098,0,0,0,0
4099,123,259,175,72
4100,0,0,0,0
4101,590,1247,840,345
4102,0,0,0,0
4103,0,0,0,0
4104,0,0,0,0
4105,0,0,0,0
4106,25,53,35,14
4107,0,0,0,0
4108,123,259,174,72
4109,0,0,0,0
4110,0,0,0,0
4111,0,0,0,0
4112,297,459,295,76
4113,227,347,223,59
4114,215,331,213,56
4115,1,2,1,0
4116,100,173,120,32
4117,301,548,391,104
4118,3,5,3,0
4119,115,207,110,28
4120,160,292,194,51
4121,148,266,141,36
4122,394,678,509,200
4123,14,23,18,7
4124,360,625,450,171
4125,270,464,349,138
4126,48,94,61,21
4127,14,31,20,6
4128,129,221,167,66
4129,0,0,0,0
4130,390,765,499,187
4131,0,0,0,0
4132,127,253,165,57
4133,130,257,167,58
4134,350,706,465,164
4135,261,537,359,135
4136,204,440,308,132
4137,327,705,493,210
4138,203,401,274,135
4139,434,871,566,202
4140,195,412,260,123
4141,395,846,571,273
4142,72,130,72,20
4143,1062,1932,1387,593
4144,307,650,419,231
4145,419,878,549,246
4146,338,611,406,113
4147,180,324,172,44
4148,122,221,145,39
4149,833,1475,810,221
4150,221,346,228,59
4151,589,1073,753,204
4152,651,1042,681,180
4153,308,569,404,110
4154,327,503,323,84
4155,131,205,131,34
4156,273,421,270,73
4157,20,28,18,4
4158,358,615,408,100
4159,246,474,323,72
4160,343,630,419,135
4161,292,578,397,89
4162,776,1522,1023,271
4163,299,641,429,147
4164,317,645,441,110
4165,308,659,440,152
4166,508,755,517,114
4167,743,1080,738,156
4168,311,459,317,60
4169,931,1374,953,184
4170,68,142,92,50
4171,523,1047,652,274
4172,383,645,435,122
4173,1003,1921,1219,539
4174,293,608,372,139
4175,353,738,469,231
4176,464,1060,629,317
4177,314,675,435,212
4178,335,708,468,191
4179,543,1142,732,289
4180,518,1127,661,250
4181,275,587,349,132
4182,349,795,445,168
4183,341,777,434,165
4184,316,685,431,204
4185,247,555,326,130
4186,372,816,491,242
4187,335,724,465,234
4188,398,845,515,248
4189,317,692,436,219
4190,370,677,498,116
4191,486,925,586,263
4192,39,73,54,11
4193,296,557,366,144
4194,778,1422,1051,243
4195,249,457,341,75
4196,478,886,661,146
4197,191,351,262,58
4198,451,882,594,190
4199,349,748,501,171
4200,486,959,651,247
4201,153,300,209,62
4202,822,1497,970,330
4203,227,434,293,102
4204,603,1101,729,244
4205,748,1437,973,366
4206,1,2,1,0
4207,242,479,334,140
4208,1054,1929,1388,559
4209,422,836,587,254
4210,9,17,12,5
4211,0,0,0,0
4212,295,585,398,151
4213,247,491,327,117
4214,114,266,183,68
4215,58,132,91,33
4216,36,83,57,21
4217,346,808,553,198
4218,79,183,126,46
4219,162,366,237,90
4220,600,1393,959,353
4221,253,576,380,142
4222,167,361,221,95
4223,186,414,252,117
4224,367,811,501,193
4225,349,770,481,188
4226,239,506,344,153
4227,455,965,667,285
4228,391,832,574,246
4229,414,920,601,260
4230,500,1067,729,309
4231,480,1067,697,303
4232,614,1350,892,379
4233,560,1250,817,352
4234,372,817,511,203
4235,974,2020,1344,623
4236,416,862,575,269
4237,326,675,451,211
4238,344,797,549,204
4239,463,1012,673,276
4240,0,0,0,0
4241,433,950,644,267
4242,0,0,0,0
4243,0,0,0,0
4244,0,0,0,0
4245,0,0,0,0
4246,449,939,650,211
4247,325,692,482,149
4248,407,871,608,182
4249,416,884,618,192
4250,494,903,650,260
4251,1380,2763,1942,815
4252,2,2,1,1
4253,522,1115,779,235
4254,296,637,370,203
4255,342,731,424,233
4256,319,713,406,237
4257,337,758,442,271
4258,75,161,94,51
4259,82,176,102,55
4260,302,664,406,247
4261,265,531,332,240
4262,421,897,510,276
4263,107,246,132,62
4264,216,437,273,196
4265,436,937,569,251
4266,516,1095,684,282
4267,300,636,412,173
4268,287,609,380,157
4269,341,716,473,198
4270,221,459,318,136
4271,857,1663,1097,466
4272,525,1086,751,324
4273,340,686,469,197
4274,132,251,167,66
4275,96,182,121,48
4276,248,476,317,123
4277,158,298,198,77
4278,376,683,394,214
4279,282,514,297,161
4280,193,364,214,109
4281,136,247,143,78
4282,538,1027,686,301
4283,941,1759,1114,530
4284,697,1330,898,356
4285,709,1367,889,373
4286,621,1275,824,393
4287,422,840,554,239
4288,674,1381,900,439
4289,516,986,670,259
4290,396,800,504,347
4291,550,1124,731,361
4292,576,1173,740,507
4293,393,802,521,257
4294,523,1162,737,480
4295,446,905,564,400
4296,560,1248,792,515
4297,360,723,453,325
4298,232,555,307,203
4299,291,679,395,259
4300,186,443,244,163
4301,323,748,439,288
4302,486,976,578,269
4303,457,911,541,253
4304,196,391,233,110
4305,232,463,275,129
4306,370,827,445,135
4307,799,1284,959,262
4308,70,144,81,37
4309,1366,2184,1610,451
4310,490,864,607,184
4311,504,1021,624,240
4312,212,390,267,84
4313,453,919,562,216
4314,509,898,648,191
4315,568,1078,721,293
4316,1017,1789,1277,383
4317,854,1633,1102,387
4318,235,451,306,115
4319,399,799,526,192
4320,260,495,333,116
4321,333,679,444,165
4322,320,686,438,170
4323,254,528,335,135
4324,267,570,365,142
4325,217,461,299,114
4326,269,544,346,131
4327,593,1252,807,300
4328,437,838,521,169
4329,395,765,478,140
4330,253,547,345,137
4331,477,987,619,244
4332,372,790,497,197
4333,239,444,275,107
4334,971,1573,870,356
4335,739,1196,661,266
4336,634,1430,929,281
4337,286,646,420,127
4338,182,321,173,44
4339,226,393,212,63
4340,367,771,475,135
4341,475,1000,607,170
4342,202,450,243,74
4343,1059,1865,1005,270
4344,88,199,108,32
4345,316,558,299,78
4346,166,330,188,84
4347,362,809,436,133
4348,77,155,83,34
4349,162,336,181,67
4350,80,159,86,35
4351,144,291,157,64
4352,88,175,94,39
4353,0,0,0,0
4354,158,318,175,70
4355,207,409,238,87
4356,0,0,0,0
4357,196,394,233,89
4358,356,681,420,120
4359,386,809,499,141
4360,821,1493,923,269
4361,571,1039,640,189
4362,324,730,471,142
4363,335,749,487,147
4364,476,916,565,174
4365,330,625,374,112
4366,1114,2108,1305,504
4367,373,695,434,169
4368,222,425,254,75
4369,142,267,159,49
4370,247,477,298,88
4371,1032,1990,1240,373
4372,129,278,171,68
4373,211,452,278,112
4374,258,551,338,136
4375,220,472,290,117
4376,475,1020,627,250
4377,303,648,399,161
4378,644,1232,734,226
4379,335,641,381,116
4380,133,265,162,54
4381,238,475,291,94
4382,621,1242,762,250
4383,511,1019,623,203
4384,214,429,263,86
4385,167,332,204,67
4386,443,889,530,192
4387,559,1119,693,209
4388,253,509,320,88
4389,200,397,241,69
4390,1,1,0,1
4391,561,1136,668,245
4392,52,103,56,22
4393,311,622,397,104
4394,188,379,206,84
4395,218,436,237,96
4396,170,365,210,88
4397,251,540,311,130
4398,116,229,153,61
4399,51,104,70,27
4400,339,672,448,176
4401,144,292,195,69
4402,65,131,87,33
4403,78,187,126,34
4404,11,22,14,6
4405,9,24,16,4
4406,333,808,544,142
4407,133,353,210,130
4408,300,730,491,128
4409,459,1153,723,437
4410,79,212,126,77
4411,13,37,22,13
4412,171,426,269,162
4413,0,0,0,0
4414,39,100,59,36
4415,0,0,0,0
4416,0,0,0,0
4417,0,0,0,0
4418,0,0,0,0
4419,0,0,0,0
4420,0,0,0,0
4421,0,0,0,0
4422,0,0,0,0
4423,0,0,0,0
4424,0,0,0,0
4425,2,3,3,1
4426,0,0,0,0
4427,0,0,0,0
4428,0,0,0,0
4429,1,1,1,1
4430,276,711,437,267
4431,57,153,93,55
4432,255,678,402,250
4433,291,777,463,286
4434,387,935,629,164
4435,468,1082,737,431
4436,333,809,544,141
4437,532,1512,1040,657
4438,35,81,55,14
4439,142,344,231,61
4440,79,190,128,33
4441,223,538,362,95
4442,506,1001,667,266
4443,37,74,49,18
4444,311,623,433,149
4445,329,774,512,154
4446,389,787,542,184
4447,152,320,220,71
4448,374,750,521,179
4449,200,401,278,96
4450,12,25,18,6
4451,12,25,17,5
4452,55,110,76,26
4453,57,113,79,27
4454,7,13,9,2
4455,493,1494,1031,668
4456,346,765,575,163
4457,273,595,426,174
4458,49,123,78,43
4459,201,542,334,192
4460,64,139,101,41
4461,0,0,0,0
4462,0,0,0,0
4463,0,0,0,0
4464,0,0,0,0
4465,0,0,0,0
4466,0,0,0,0
4467,0,0,0,0
4468,0,0,0,0
4469,0,0,0,0
4470,0,0,0,0
4471,0,0,0,0
4472,0,0,0,0
4473,0,0,0,0
4474,0,0,0,0
4475,0,0,0,0
4476,0,0,0,0
4477,0,0,0,0
4478,0,0,0,0
4479,0,0,0,0
4480,411,892,639,262
4481,26,55,39,16
4482,0,0,0,0
4483,68,148,107,42
4484,14,31,24,7
4485,17,35,25,9
4486,92,207,157,43
4487,20,45,34,10
4488,58,134,99,29
4489,64,146,111,30
4490,2,3,2,1
4491,19,44,33,9
4492,22,49,36,11
4493,26,57,43,12
4494,77,158,122,29
4495,13,30,23,6
4496,41,86,65,15
4497,0,0,0,0
4498,1,2,1,0
4499,1,2,1,0
4500,0,0,0,0
4501,3,5,4,1
4502,39,85,64,18
4503,145,317,232,84
4504,205,441,321,109
4505,920,2006,1451,499
4506,336,730,523,215
4507,0,0,0,0
4508,385,889,637,252
4509,0,0,0,0
4510,0,0,0,0
4511,0,0,0,0
4512,0,0,0,0
4513,0,0,0,0
4514,0,0,0,0
4515,0,0,0,0
4516,0,0,0,0
4517,0,0,0,0
4518,0,0,0,0
4519,0,0,0,0
4520,211,490,351,138
4521,541,1249,891,359
4522,0,0,0,0
4523,0,0,0,0
4524,1,1,1,1
4525,0,0,0,0
4526,84,196,141,55
4527,2,3,2,1
4528,26,61,43,17
4529,0,0,0,0
4530,225,478,338,122
4531,539,1126,774,313
4532,95,197,134,55
4533,59,122,82,32
4534,45,98,72,22
4535,138,292,206,77
4536,539,1048,788,177
4537,252,524,359,146
4538,33,70,53,15
4539,30,59,46,10
4540,25,51,39,9
4541,378,735,570,108
4542,118,250,170,82
4543,624,1328,904,426
4544,152,323,219,106
4545,1,1,1,1
4546,256,578,378,162
4547,222,503,329,142
4548,127,281,182,87
4549,258,575,375,173
4550,1028,2325,1512,658
4551,566,1006,607,311
4552,258,581,378,167
4553,318,566,341,174
4554,582,1034,622,321
4555,0,0,0,0
4556,1438,2558,1549,786
4557,54,131,88,33
4558,179,424,290,104
4559,19,44,29,11
4560,361,847,581,224
4561,132,313,216,81
4562,274,648,449,168
4563,90,211,145,56
4564,255,596,409,157
4565,127,300,205,78
4566,315,710,477,207
4567,158,352,236,102
4568,487,1099,735,314
4569,209,467,314,136
4570,211,455,301,151
4571,242,546,366,158
4572,154,334,218,110
4573,320,724,476,194
4574,352,761,498,258
4575,278,615,391,189
4576,470,1006,664,352
4577,417,897,590,308
4578,389,830,534,299
4579,350,811,512,242
4580,631,1156,699,315
4581,378,877,551,260
4582,279,579,374,220
4583,428,891,576,339
4584,494,932,579,293
4585,710,1305,784,344
4586,73,152,101,52
4587,131,272,177,103
4588,18,33,21,11
4589,284,550,340,197
4590,65,128,81,45
4591,484,925,568,328
4592,663,1390,953,466
4593,330,635,396,221
4594,434,790,481,236
4595,495,994,660,327
4596,571,1106,683,377
4597,613,1232,796,433
4598,436,964,634,290
4599,520,1252,705,226
4600,413,875,607,304
4601,611,1260,882,449
4602,325,793,434,130
4603,399,826,518,156
4604,510,1059,736,371
4605,604,1173,797,260
4606,300,580,378,126
4607,173,344,206,74
4608,918,1845,1140,399
4609,485,989,639,244
4610,163,325,193,69
4611,68,135,81,30
4612,577,1050,612,229
4613,30,53,31,11
4614,564,964,527,198
4615,29,51,28,10
4616,544,936,512,192
4617,311,531,290,110
4618,324,663,448,173
4619,616,1270,838,321
4620,38,83,55,23
4621,222,456,286,117
4622,340,710,484,228
4623,258,530,357,134
4624,597,1249,848,398
4625,238,554,357,163
4626,348,652,416,183
4627,795,1600,1075,511
4628,584,1038,658,258
4629,860,1602,1024,467
4630,329,659,470,151
4631,374,659,416,149
4632,255,516,372,119
4633,665,1154,730,282
4634,145,327,221,100
4635,285,637,415,174
4636,478,1077,726,329
4637,225,505,327,139
4638,312,704,473,212
4639,291,647,420,178
4640,296,668,452,203
4641,102,226,147,62
4642,215,437,313,102
4643,44,83,55,19
4644,164,334,239,78
4645,157,303,205,69
4646,0,0,0,0
4647,956,1822,1243,468
4648,333,615,407,153
4649,668,1284,922,311
4650,291,586,410,165
4651,222,502,327,159
4652,687,1316,936,320
4653,387,855,565,273
4654,80,185,120,57
4655,318,736,473,222
4656,398,875,571,286
4657,292,657,427,209
4658,208,472,305,144
4659,74,154,97,46
4660,206,466,303,148
4661,84,184,120,62
4662,0,0,0,0
4663,0,0,0,0
4664,0,0,0,0
4665,0,0,0,0
4666,14,31,20,10
4667,6,13,8,4
4668,43,90,59,27
4669,0,0,0,0
4670,1,2,1,0
4671,0,0,0,0
4672,117,239,159,62
4673,0,0,0,0
4674,308,634,421,166
4675,395,809,538,213
4676,18,38,25,10
4677,0,0,0,0
4678,245,500,361,115
4679,448,919,634,207
4680,14,27,19,7
4681,123,249,179,57
4682,0,0,0,0
4683,0,0,0,0
4684,0,0,0,0
4685,0,0,0,0
4686,418,892,591,273
4687,803,1652,1063,441
4688,460,988,664,323
4689,558,1138,700,257
4690,734,1451,891,301
4691,398,820,542,212
4692,307,617,394,145
4693,843,1776,1191,481
4694,167,353,240,99
4695,544,1101,702,317
4696,282,589,401,167
4697,607,1228,783,350
4698,566,1192,792,321
4699,643,1471,1003,406
4700,761,1647,1118,419
4701,585,1236,844,302
4702,542,1298,880,373
4703,495,1186,803,339
4704,403,816,550,181
4705,539,1079,723,242
4706,450,975,670,266
4707,129,276,190,76
4708,302,653,449,178
4709,276,601,411,162
4710,814,1541,994,358
4711,210,419,276,103
4712,488,919,591,214
4713,91,180,118,41
4714,440,929,614,220
4715,729,1418,931,327
4716,559,1182,780,282
4717,485,954,628,222
4718,423,883,607,217
4719,423,952,600,242
4720,511,1068,721,333
4721,557,1250,788,319
4722,640,1146,786,248
4723,435,809,554,179
4724,348,622,427,123
4725,471,956,648,276
4726,598,1375,876,449
4727,516,1076,754,438
4728,679,1429,996,572
4729,532,1115,781,453
4730,398,855,574,279
4731,359,848,528,276
4732,441,1031,648,332
4733,537,1190,770,403
4734,501,1016,620,303
4735,608,1275,820,420
4736,208,392,210,90
4737,229,434,233,99
4738,552,1191,823,457
4739,340,730,512,295
4740,905,1736,978,448
4741,540,958,463,151
4742,125,255,155,51
4743,638,1311,831,322
4744,198,401,241,80
4745,230,467,306,124
4746,395,820,562,261
4747,680,1435,955,425
4748,70,146,101,44
4749,442,925,617,282
4750,244,539,325,142
4751,384,844,587,193
4752,284,625,384,164
4753,205,450,313,103
4754,489,1074,746,244
4755,89,193,134,44
4756,401,879,611,200
4757,310,675,469,156
4758,747,1428,964,344
4759,777,1467,986,367
4760,701,1187,574,232
4761,418,708,343,139
4762,215,367,225,44
4763,273,505,335,111
4764,446,762,469,91
4765,166,286,176,34
4766,1002,2114,1414,544
4767,134,263,179,71
4768,55,121,79,28
4769,275,545,345,92
4770,62,122,74,25
4771,492,1036,659,228
4772,329,670,405,134
4773,345,727,446,156
4774,156,282,126,35
4775,408,714,351,111
4776,27,48,22,7
4777,0,0,0,0
4778,186,351,188,80
4779,47,85,38,10
4780,11,21,11,4
4781,3,5,2,0
4782,143,272,146,62
4783,0,0,0,0
4784,120,225,121,52
4785,15,27,12,3
4786,0,0,0,0
4787,0,0,0,0
4788,0,0,0,0
4789,68,121,53,15
4790,148,276,102,31
4791,73,141,57,18
4792,254,467,173,54
4793,89,163,60,18
4794,63,121,64,23
4795,561,1059,672,186
4796,43,84,46,16
4797,115,225,122,51
4798,82,138,85,20
4799,1517,2565,1562,335
4800,352,701,384,167
4801,0,0,0,0
4802,395,671,416,86
4803,508,859,415,168
4804,1,2,1,0
4805,219,372,185,74
4806,209,412,227,104
4807,0,0,0,0
4808,317,621,342,158
4809,24,50,27,12
4810,50,95,56,20
4811,150,296,163,72
4812,203,380,204,70
4813,284,541,295,126
4814,134,254,136,47
4815,113,212,114,39
4816,772,1452,780,266
4817,248,464,249,85
4818,122,228,84,26
4819,145,272,117,38
4820,773,1427,550,169
4821,49,88,33,10
4822,58,101,45,13
4823,62,107,47,14
4824,33,60,27,7
4825,5,7,3,1
4826,41,71,32,9
4827,22,38,17,5
4828,367,651,295,88
4829,80,145,65,17
4830,351,808,567,203
4831,265,607,425,154
4832,440,1016,715,258
4833,392,938,682,239
4834,322,787,582,201
4835,287,706,525,182
4836,520,1281,953,330
4837,428,1055,784,271
4838,169,400,269,83
4839,57,138,92,28
4840,13,30,20,6
4841,175,412,276,85
4842,132,310,208,83
4843,31,71,48,22
4844,120,281,188,80
4845,38,92,62,27
4846,0,0,0,0
4847,0,0,0,0
4848,1,2,1,0
4849,1,1,1,1
4850,0,0,0,0
4851,0,0,0,0
4852,0,0,0,0
4853,0,0,0,0
4854,0,0,0,0
4855,1,1,1,1
4856,0,0,0,0
4857,24,56,37,18
4858,0,0,0,0
4859,0,0,0,0
4860,0,0,0,0
4861,0,0,0,0
4862,84,208,148,46
4863,0,0,0,0
4864,298,714,489,202
4865,192,452,303,140
4866,468,1105,749,232
4867,314,748,512,160
4868,331,831,601,188
4869,307,766,552,175
4870,191,462,333,115
4871,99,234,165,57
4872,84,202,139,47
4873,42,102,70,23
4874,360,845,594,202
4875,256,622,443,153
4876,11,26,18,7
4877,17,38,26,9
4878,683,1569,1092,369
4879,611,1461,998,341
4880,367,969,662,243
4881,408,1082,739,270
4882,538,1284,893,307
4883,154,373,266,89
4884,566,1194,843,298
4885,33,72,51,17
4886,15,36,26,9
4887,131,329,238,74
4888,0,0,0,0
4889,52,132,95,30
4890,312,744,497,219
4891,193,453,305,141
4892,100,244,168,68
4893,62,157,107,47
4894,0,0,0,0
4895,4,8,5,2
4896,9,27,17,6
4897,58,149,102,46
4898,46,106,71,32
4899,64,147,99,46
4900,44,118,81,33
4901,6,17,12,4
4902,35,95,66,27
4903,111,290,202,83
4904,78,204,142,60
4905,553,1457,1014,415
4906,3,7,5,2
4907,24,68,44,17
4908,49,101,55,16
4909,6,17,11,4
4910,38,100,69,28
4911,99,259,179,76
4912,195,423,245,66
4913,145,307,169,49
4914,93,226,153,45
4915,86,215,153,48
4916,9,21,14,3
4917,11,26,17,4
4918,559,1205,848,299
4919,29,67,45,14
4920,508,1203,829,296
4921,0,0,0,0
4922,487,1252,856,309
4923,756,1887,1293,467
4924,467,1115,767,274
4925,375,895,615,220
4926,411,1077,766,265
4927,469,1068,752,273
4928,579,1476,1045,368
4929,365,836,589,212
4930,439,997,701,255
4931,20,50,32,8
4932,285,649,457,164
4933,35,82,53,14
4934,138,331,215,55
4935,25,61,39,9
4936,32,77,48,12
4937,154,366,234,60
4938,117,237,126,37
4939,117,238,128,36
4940,246,502,280,75
4941,15,31,17,4
4942,0,0,0,0
4943,0,0,0,0
4944,0,0,0,0
4945,0,0,0,0
4946,26,52,28,8
4947,264,540,291,80
4948,0,0,0,0
4949,0,0,0,0
4950,0,0,0,0
4951,0,0,0,0
4952,0,0,0,0
4953,0,0,0,0
4954,1,2,1,0
4955,0,0,0,0
4956,0,0,0,0
4957,0,0,0,0
4958,193,475,340,128
4959,44,107,76,29
4960,943,2321,1658,620
4961,43,104,74,28
4962,88,213,139,36
4963,151,362,235,59
4964,124,298,193,49
4965,160,380,248,64
4966,23,54,36,12
4967,33,78,51,13
4968,0,0,0,0
4969,34,79,52,14
4970,344,784,551,200
4971,2,3,2,1
4972,2,3,2,1
4973,0,0,0,0
4974,0,0,0,0
4975,398,822,578,158
4976,6,14,10,3
4977,139,288,203,55
4978,71,145,95,30
4979,593,1209,798,248
4980,112,228,154,44
4981,667,1347,927,243
4982,459,944,627,193
4983,215,510,354,125
4984,473,956,672,166
4985,289,684,475,167
4986,0,0,0,0
4987,85,200,139,48
4988,294,692,481,169
4989,446,1004,713,229
4990,695,1481,1068,335
4991,100,213,154,49
4992,283,609,441,129
4993,7,15,10,4
4994,0,0,0,0
4995,496,1069,775,226
4996,343,792,554,283
4997,240,558,391,199
4998,568,1312,918,470
4999,132,307,214,110
5000,0,0,0,0
5001,0,0,0,0
5002,366,792,569,168
5003,219,516,358,156
5004,105,237,158,51
5005,128,286,190,62
5006,347,758,533,162
5007,717,1560,1108,330
5008,267,565,385,114
5009,222,494,339,104
5010,343,712,473,127
5011,292,693,481,169
5012,74,156,98,27
5013,102,222,156,49
5014,158,321,222,54
5015,383,777,528,133
5016,234,487,305,86
5017,188,394,247,70
5018,365,751,527,146
5019,37,78,56,15
5020,218,450,316,86
5021,0,0,0,0
5022,168,348,245,68
5023,0,0,0,0
5024,207,426,300,82
5025,64,123,73,27
5026,41,83,52,15
5027,474,940,571,163
5028,100,198,118,45
5029,374,765,469,164
5030,180,348,212,64
5031,352,676,426,128
5032,432,899,557,199
5033,390,910,652,234
5034,638,1185,701,204
5035,310,615,377,114
5036,64,147,105,35
5037,420,889,640,163
5038,640,1449,960,307
5039,4,8,5,2
5040,21,45,32,8
5041,46,95,69,18
5042,0,0,0,0
5043,0,0,0,0
